anal_idx,initial_region_ratio,no_initial_region_ratio,known_cnt,pearson_r,p_value,mse,r2
7,0.1,0.7,397.0,0.9612143635749817,0.0,3.8605072498321533,-0.4198515713214874
7,0.1,0.8,453.0,0.9593092203140259,0.0,4.508908748626709,-0.613101065158844
7,0.1,0.9,508.0,0.9508132338523865,0.0,5.705305099487305,-1.1542611122131348
7,0.1,1.0,564.0,0.823951780796051,5.685842429059177e-20,8.489092826843262,-9.089587211608887
7,0.2,0.1,75.0,0.9520199298858643,0.0,2.336155414581299,-0.2342367023229599
7,0.2,0.2,130.0,0.9629645347595215,0.0,2.2867579460144043,-0.20075823366641998
7,0.2,0.3,186.0,0.9663864374160767,0.0,2.310659885406494,-0.19901002943515778
7,0.2,0.4,241.0,0.9674533009529114,0.0,2.3841934204101562,-0.21183404326438904
7,0.2,0.5,297.0,0.9680595397949219,0.0,2.5029075145721436,-0.2351633608341217
7,0.2,0.6,352.0,0.9676501750946045,0.0,2.7063913345336914,-0.28435665369033813
7,0.2,0.7,407.0,0.9670742154121399,0.0,3.0239062309265137,-0.36769354343414307
7,0.2,0.8,463.0,0.9657226800918579,0.0,3.5694634914398193,-0.5439060926437378
7,0.2,0.9,518.0,0.9590954780578613,0.0,4.601037979125977,-1.0409501791000366
7,0.2,1.0,574.0,0.846035361289978,6.380445764206474e-19,7.1645588874816895,-9.461773872375488
