filtered_idx,longitude,latitude
456,114.12804278732065,22.552834437473816
457,114.13427149409435,22.551838249449506
458,114.14535193723012,22.553245436372855
459,114.1297315359301,22.55090698381111
460,114.13005899408438,22.545229233948028
461,114.13823095615535,22.548807911521482
462,114.14656138116041,22.546705211659503
463,114.1741851316379,22.577513150066565
464,114.17843971927216,22.56716670562148
465,114.16377256725546,22.569158621737436
466,114.15916504654378,22.56615069230028
467,114.16786143606333,22.565197600985222
468,114.1541379069541,22.55908113881375
469,114.16786799910243,22.561262120183347
470,114.18943825234014,22.56260603936924
471,114.12190827007699,22.545842788434626
472,114.11401544731933,22.54424161420067
473,114.12012417263968,22.544614576466522
474,114.11050416440774,22.537595968022465
475,114.1238759190884,22.542640643181805
476,114.11969297715828,22.54024263804921
477,114.11673681053269,22.537695961555258
478,114.11319223269007,22.53598440805465
479,114.10642750043249,22.536171843761263
480,114.08787869709255,22.591422192945856
481,114.0759980271829,22.58376182583774
482,114.10742780082471,22.58762941951758
483,114.10499328546014,22.579394809755506
484,114.09516725303565,22.574833187940154
485,114.09126311263523,22.56962498542831
486,114.10079301527384,22.588594387490375
487,114.11145877245752,22.567036107098858
488,114.10905798301397,22.56720662412427
489,114.10432714673532,22.562099566342283
490,114.1170102094481,22.561011205214136
491,114.10538549082953,22.57019359503267
492,114.11509270731504,22.567647078904844
493,113.87450027599003,22.49187741995468
494,113.88454915064223,22.5073510980307
495,113.90400420890722,22.528717773572435
496,113.91351127698006,22.527811973800993
497,113.91658846335056,22.529251006761402
498,113.92106773308247,22.528344145023016
499,113.92117749236202,22.523479531014853
500,113.91370028971457,22.524351243489154
501,113.903043048438,22.522555267519564
502,113.91300061459103,22.52132365737769
503,113.9088887190479,22.517865868988224
504,113.91718785859322,22.514895317731938
505,113.90820981928458,22.509503505458326
506,113.88589304404303,22.52901718710499
507,113.90755961877944,22.54411169452632
508,113.91224291999931,22.5355211770239
509,113.91597997760596,22.541301864497985
510,113.92319071885382,22.546242234328048
511,113.91330631468507,22.561053681306248
512,113.92344591375482,22.552331977429883
513,113.91457025091164,22.549204770415255
514,113.91701940440211,22.534720401378998
515,113.90757400478059,22.534810477999503
516,113.92284125894092,22.56229663514972
517,113.92349488612412,22.536296391906383
518,113.8983059654913,22.541520467172298
519,113.98512840913536,22.55270616352385
520,113.97161709177047,22.55006317666225
521,113.95828438359098,22.549571533560503
522,113.9641732640252,22.54989649167891
523,113.98346066099757,22.543081428250257
524,113.9649531735553,22.544903063839815
525,113.9674733526151,22.543642526555097
526,113.9708929378359,22.54199210570999
527,113.95634093597472,22.53168339607649
528,113.96411564642186,22.530971237115264
529,113.97658396852367,22.53004495543217
530,113.9870719067287,22.538246958622405
531,113.97615832510961,22.538878622294906
532,113.93822842763309,22.495641447863697
533,113.92730454236039,22.496419509810615
534,113.92338538926656,22.495887246876965
535,113.92800425451246,22.493711767691035
536,113.92542055666115,22.492538763854263
537,113.92310617960916,22.491862442717093
538,113.91882355842301,22.492089948451884
539,113.92902024522844,22.49053384855252
540,113.91761769747811,22.488168038109244
541,113.92457723688656,22.485760473650963
542,113.92188264029276,22.489335071649244
543,113.99069574026313,22.592094705762914
544,113.98460243574335,22.590397642904186
545,113.99285666822323,22.599833290822257
546,114.00446684046861,22.598851506254803
547,114.39279890988111,22.623042539492104
548,114.24861929040891,22.73493144565968
549,114.24237870322533,22.726912124606393
550,114.22617689332176,22.727037396244686
551,114.20546820525009,22.710337766104654
552,114.22476686798547,22.716760583150826
553,114.20180305937318,22.68662114630986
554,114.22254988050427,22.701571880915598
555,114.22137515654454,22.73581630442097
556,114.23366800744779,22.69855822546292
557,114.23882621447252,22.712164007136106
558,114.24085214584915,22.687980545251335
559,114.26587474361938,22.73927266462883
560,114.25643976551729,22.71583378341725
561,114.26269141277673,22.72591564335395
